408,2252
857,833
1158,7762
2364,1680
3061,5469
3892,243
4294,5549
4344,8781
4377,3362
4647,7140
4865,10067
5036,8937
5187,4424
6147,11981
7403,9831
7429,11542
8048,9314
8063,3055
8086,1310
8413,8846
8496,8559
8919,10965
10201,5973
10610,11448
10649,1413
10840,5154
10881,3635
11758,4050
13022,4056
13035,3305
13785,7669
13800,6240
13822,6753
14463,5253
14576,11508
14827,10827
14858,1859
14885,6673
15022,2496
15147,8978
15623,539
15941,868
16187,51
16416,8260
17173,5410
17265,3041
17272,8081
17296,1510
17740,9111
17945,5032
18826,7271
19419,1473
19922,3141
20419,3820
20600,11738
20654,1008
20967,2735
21119,11588
22176,396
22669,10231
22930,6171
22943,1061
22983,259
23345,8101
24624,2959
24642,12
25619,7349
26059,8247
26157,6022
26791,1517
26828,7582
27221,5266
27372,12211
27941,8926
28347,8579
28404,3360
28595,11497
28597,4090
29057,5928
29134,10576
29545,2782
29646,7883
30448,9364
30652,3610
30809,4812
30901,2580
30930,8232
30941,3100
31317,524
33233,4431
33259,10786
33332,118
33602,10627
33651,9187
33914,2126
34130,7639
34699,11107
35729,7812
35863,274
35903,1402
36233,8491
36396,6435
36459,9891
37515,11210
37539,8759
37760,8077
38012,896
38153,11634
38165,9161
39043,6589
39078,7259
39159,11292
39963,4793
40005,9153
40374,7523
40408,8850
40938,10974
41136,11821
42822,10021
43053,1129
43191,9901
43529,5466
43782,10662
44237,10901
44478,6211
46284,9095
46829,4649
46927,6864
47241,6927
47262,8133
47561,9910
47995,5082
48121,1673
48751,7238
49145,12214
50273,9399
50427,2610
51302,2172
52074,381
52291,9486
52472,2641
53189,4636
53513,10785
54505,11064
54775,8342
55028,7859
55193,11329
55700,3053
55846,3119
56414,12202
56576,9320
56811,3131
56932,6970
57006,3531
57216,1672
57558,6284
58984,11497
59619,9679
60624,4754
61144,10572
61168,7751
61305,2335
61383,1577
61589,188
62111,8628
62597,11736
62770,11880
63273,10985
63453,12060
63686,11005
64327,5536
64714,11352
64914,1785
66441,2175
66781,3526
67147,412
67638,2310
68010,7095
68264,2182
68562,6385
