50,2013-07-25 00:00:00.0,5225
112,2013-07-26 00:00:00.0,5375
527,2013-07-28 00:00:00.0,5426
552,2013-07-28 00:00:00.0,1445
564,2013-07-28 00:00:00.0,2216
607,2013-07-28 00:00:00.0,6376
649,2013-07-28 00:00:00.0,7261
667,2013-07-28 00:00:00.0,4726
716,2013-07-29 00:00:00.0,2581
717,2013-07-29 00:00:00.0,8208
738,2013-07-29 00:00:00.0,10042
753,2013-07-29 00:00:00.0,5094
929,2013-07-30 00:00:00.0,8482
955,2013-07-30 00:00:00.0,8117
962,2013-07-30 00:00:00.0,9492
1013,2013-07-30 00:00:00.0,1903
1169,2013-07-31 00:00:00.0,3971
1186,2013-07-31 00:00:00.0,11947
1190,2013-07-31 00:00:00.0,12360
1313,2013-08-01 00:00:00.0,3471
1365,2013-08-01 00:00:00.0,8567
1383,2013-08-01 00:00:00.0,1753
1435,2013-08-01 00:00:00.0,1879
1497,2013-08-01 00:00:00.0,7193
1593,2013-08-02 00:00:00.0,4395
1598,2013-08-02 00:00:00.0,10784
1776,2013-08-03 00:00:00.0,6222
1849,2013-08-03 00:00:00.0,3757
1859,2013-08-03 00:00:00.0,6957
2012,2013-08-04 00:00:00.0,5165
2041,2013-08-05 00:00:00.0,3564
2053,2013-08-05 00:00:00.0,10902
2090,2013-08-05 00:00:00.0,7825
2112,2013-08-05 00:00:00.0,11401
2144,2013-08-05 00:00:00.0,7932
2150,2013-08-05 00:00:00.0,385
2153,2013-08-05 00:00:00.0,2430
2170,2013-08-06 00:00:00.0,3116
2189,2013-08-06 00:00:00.0,6829
2264,2013-08-06 00:00:00.0,5388
2271,2013-08-06 00:00:00.0,7603
2288,2013-08-06 00:00:00.0,5401
2334,2013-08-06 00:00:00.0,9674
2371,2013-08-06 00:00:00.0,9332
2411,2013-08-07 00:00:00.0,4211
2433,2013-08-07 00:00:00.0,1450
2468,2013-08-07 00:00:00.0,3766
2476,2013-08-07 00:00:00.0,7320
2510,2013-08-07 00:00:00.0,10100
2559,2013-08-07 00:00:00.0,4308
2587,2013-08-08 00:00:00.0,1314
2664,2013-08-08 00:00:00.0,2260
2691,2013-08-08 00:00:00.0,9063
2754,2013-08-09 00:00:00.0,8946
2784,2013-08-09 00:00:00.0,8880
2887,2013-08-10 00:00:00.0,10632
2915,2013-08-10 00:00:00.0,1542
2921,2013-08-10 00:00:00.0,2803
3086,2013-08-11 00:00:00.0,6584
3246,2013-08-12 00:00:00.0,1852
3295,2013-08-12 00:00:00.0,651
3335,2013-08-12 00:00:00.0,5926
3413,2013-08-13 00:00:00.0,214
3475,2013-08-14 00:00:00.0,7798
3537,2013-08-14 00:00:00.0,1320
3551,2013-08-14 00:00:00.0,5363
3553,2013-08-14 00:00:00.0,11214
3616,2013-08-15 00:00:00.0,8508
3652,2013-08-15 00:00:00.0,6699
3673,2013-08-15 00:00:00.0,6287
3687,2013-08-15 00:00:00.0,9688
3695,2013-08-15 00:00:00.0,11537
3774,2013-08-16 00:00:00.0,12431
3797,2013-08-16 00:00:00.0,10973
3953,2013-08-17 00:00:00.0,8628
3970,2013-08-17 00:00:00.0,294
3991,2013-08-17 00:00:00.0,4414
3998,2013-08-17 00:00:00.0,5327
4018,2013-08-17 00:00:00.0,2205
4023,2013-08-17 00:00:00.0,2219
4040,2013-08-17 00:00:00.0,10234
4205,2013-08-18 00:00:00.0,4965
4223,2013-08-18 00:00:00.0,3284
4286,2013-08-19 00:00:00.0,1092
4352,2013-08-20 00:00:00.0,6593
4354,2013-08-20 00:00:00.0,7268
4461,2013-08-20 00:00:00.0,6201
4477,2013-08-21 00:00:00.0,10761
4525,2013-08-21 00:00:00.0,2731
4529,2013-08-21 00:00:00.0,3061
4567,2013-08-22 00:00:00.0,11931
4585,2013-08-22 00:00:00.0,501
4591,2013-08-22 00:00:00.0,2961
4608,2013-08-22 00:00:00.0,3736
4698,2013-08-22 00:00:00.0,2433
4729,2013-08-23 00:00:00.0,1514
4754,2013-08-23 00:00:00.0,12287
4756,2013-08-23 00:00:00.0,10010
4801,2013-08-23 00:00:00.0,11630
4809,2013-08-23 00:00:00.0,9586
4879,2013-08-24 00:00:00.0,9862
4888,2013-08-24 00:00:00.0,506
5038,2013-08-24 00:00:00.0,5179
5153,2013-08-25 00:00:00.0,2673
5207,2013-08-25 00:00:00.0,6119
5256,2013-08-25 00:00:00.0,4391
5270,2013-08-25 00:00:00.0,1012
5331,2013-08-26 00:00:00.0,3361
5344,2013-08-26 00:00:00.0,9893
5451,2013-08-27 00:00:00.0,1108
5524,2013-08-27 00:00:00.0,3604
5533,2013-08-27 00:00:00.0,5315
5613,2013-08-28 00:00:00.0,7052
5629,2013-08-28 00:00:00.0,2389
5646,2013-08-28 00:00:00.0,3997
5731,2013-08-29 00:00:00.0,2689
5748,2013-08-29 00:00:00.0,4479
5761,2013-08-29 00:00:00.0,8321
5777,2013-08-29 00:00:00.0,1378
5787,2013-08-29 00:00:00.0,9813
5802,2013-08-29 00:00:00.0,2158
5837,2013-08-29 00:00:00.0,3977
5872,2013-08-30 00:00:00.0,9746
5920,2013-08-30 00:00:00.0,12056
5971,2013-08-31 00:00:00.0,4727
6032,2013-08-31 00:00:00.0,3762
6067,2013-09-01 00:00:00.0,11274
6180,2013-09-02 00:00:00.0,8688
6231,2013-09-02 00:00:00.0,12347
6265,2013-09-02 00:00:00.0,10268
6274,2013-09-02 00:00:00.0,1921
6299,2013-09-02 00:00:00.0,6486
6474,2013-09-03 00:00:00.0,4416
6482,2013-09-03 00:00:00.0,2229
6514,2013-09-04 00:00:00.0,7638
6548,2013-09-04 00:00:00.0,172
6550,2013-09-04 00:00:00.0,4911
6591,2013-09-05 00:00:00.0,1007
6750,2013-09-05 00:00:00.0,221
6819,2013-09-06 00:00:00.0,1548
6847,2013-09-06 00:00:00.0,548
6898,2013-09-06 00:00:00.0,7722
7004,2013-09-06 00:00:00.0,2036
7019,2013-09-06 00:00:00.0,9515
7035,2013-09-06 00:00:00.0,8035
7053,2013-09-07 00:00:00.0,10424
7067,2013-09-07 00:00:00.0,2961
7081,2013-09-07 00:00:00.0,7823
7093,2013-09-07 00:00:00.0,6161
7100,2013-09-07 00:00:00.0,2217
7141,2013-09-07 00:00:00.0,9419
7187,2013-09-07 00:00:00.0,11070
7360,2013-09-08 00:00:00.0,12102
