1,11599
24,11441
87,3065
116,8763
129,9937
211,10372
215,5925
241,948
272,428
415,6110
449,409
501,1987
577,457
614,5738
626,9123
708,5695
710,5871
786,8974
904,5854
949,2674
972,10255
996,12221
1008,4331
1012,3245
1071,8202
1078,9303
1113,6237
1177,9712
1178,10513
1180,7061
1296,589
1309,2367
1374,2484
1389,10371
1431,11358
1461,9702
1467,1449
1477,12101
1504,8961
1560,7542
1564,7815
1583,12430
1657,8516
1696,11186
1723,5451
1757,8475
1778,11689
1792,11476
1818,2752
1833,1798
1933,1579
1968,105
2068,4788
2069,1466
2130,10248
2159,7486
2174,7818
2197,8373
2200,2699
2222,383
2244,1452
2285,734
2301,6397
2302,9354
2310,10885
2339,6389
2354,3447
2380,3802
2396,10265
2405,4163
2412,2247
2443,4846
2464,2277
2465,11606
2499,3786
2547,11053
2553,1837
2573,5992
2574,4552
2598,7043
2636,11279
2646,10712
2647,6195
2735,8584
2747,6402
2756,7391
2876,9548
2893,874
2923,6362
2935,166
2972,1446
2978,9740
3032,7337
3140,2025
3153,1171
3274,6194
3277,6046
3308,4267
3348,4099
3350,4999
3419,3950
3468,4657
3473,3307
3483,1094
3499,6635
3545,4161
3571,1868
3602,5896
3609,5329
3614,791
3650,8941
3668,3369
3710,11583
3820,9776
3867,10172
3971,8032
3977,11286
3978,5617
4004,8200
4009,3239
4122,11087
4129,4763
4155,12004
4166,7435
4214,10695
4239,5982
4268,6796
4278,7732
4299,9605
4309,7919
4405,8220
4413,8997
4495,12189
4545,7416
4642,5631
4699,9541
4869,2137
5004,1990
5142,10194
5164,12357
5248,865
5272,5451
5274,10441
5284,12332
5290,6668
5299,1503
5370,9468
5414,9531
5449,9744
5623,8040
5687,3958
5728,8283
5739,5904
5765,9574
5800,7507
5812,7356
5832,2083
5835,10875
5838,8258
5856,938
5901,7462
5910,8789
5911,5279
5960,10162
5963,1363
5970,1231
5999,12004
6005,5721
6019,3443
6042,11716
6046,9404
6047,9866
6050,2530
6063,9236
6078,10377
6142,10617
6212,10423
6230,12363
6276,4831
6292,172
6316,12424
6324,9971
6339,9149
6364,8245
6477,6176
6490,8697
6504,4425
6574,3071
6640,1758
