1205,2013-07-25 00:00:00.0
4791,2013-07-25 00:00:00.0
5116,2013-07-25 00:00:00.0
9937,2013-07-26 00:00:00.0
10604,2013-07-26 00:00:00.0
9055,2013-07-26 00:00:00.0
10372,2013-07-26 00:00:00.0
11715,2013-07-26 00:00:00.0
5191,2013-07-26 00:00:00.0
5135,2013-07-26 00:00:00.0
428,2013-07-26 00:00:00.0
11326,2013-07-26 00:00:00.0
7278,2013-07-27 00:00:00.0
6110,2013-07-27 00:00:00.0
8499,2013-07-27 00:00:00.0
10943,2013-07-27 00:00:00.0
1987,2013-07-27 00:00:00.0
457,2013-07-28 00:00:00.0
6220,2013-07-28 00:00:00.0
6184,2013-07-28 00:00:00.0
9123,2013-07-28 00:00:00.0
1932,2013-07-28 00:00:00.0
4826,2013-07-29 00:00:00.0
9781,2013-07-29 00:00:00.0
3366,2013-07-29 00:00:00.0
2425,2013-07-29 00:00:00.0
8974,2013-07-29 00:00:00.0
1150,2013-07-29 00:00:00.0
9975,2013-07-29 00:00:00.0
11798,2013-07-29 00:00:00.0
9070,2013-07-30 00:00:00.0
5460,2013-07-30 00:00:00.0
2674,2013-07-30 00:00:00.0
4331,2013-07-30 00:00:00.0
3245,2013-07-30 00:00:00.0
2001,2013-07-30 00:00:00.0
11267,2013-07-30 00:00:00.0
8202,2013-07-30 00:00:00.0
2613,2013-07-31 00:00:00.0
6237,2013-07-31 00:00:00.0
11825,2013-07-31 00:00:00.0
8936,2013-07-31 00:00:00.0
6153,2013-07-31 00:00:00.0
9250,2013-07-31 00:00:00.0
1835,2013-07-31 00:00:00.0
5712,2013-07-31 00:00:00.0
611,2013-07-31 00:00:00.0
5105,2013-08-01 00:00:00.0
2367,2013-08-01 00:00:00.0
6070,2013-08-01 00:00:00.0
4799,2013-08-01 00:00:00.0
4040,2013-08-01 00:00:00.0
1108,2013-08-01 00:00:00.0
1449,2013-08-01 00:00:00.0
692,2013-08-01 00:00:00.0
7815,2013-08-02 00:00:00.0
12430,2013-08-02 00:00:00.0
3536,2013-08-02 00:00:00.0
5383,2013-08-02 00:00:00.0
6418,2013-08-02 00:00:00.0
7348,2013-08-02 00:00:00.0
8516,2013-08-02 00:00:00.0
1337,2013-08-02 00:00:00.0
2207,2013-08-02 00:00:00.0
8618,2013-08-03 00:00:00.0
3763,2013-08-03 00:00:00.0
3515,2013-08-04 00:00:00.0
37,2013-08-04 00:00:00.0
1992,2013-08-04 00:00:00.0
105,2013-08-04 00:00:00.0
11041,2013-08-04 00:00:00.0
4788,2013-08-05 00:00:00.0
9055,2013-08-05 00:00:00.0
8093,2013-08-05 00:00:00.0
468,2013-08-05 00:00:00.0
7486,2013-08-05 00:00:00.0
2699,2013-08-06 00:00:00.0
7862,2013-08-06 00:00:00.0
383,2013-08-06 00:00:00.0
4305,2013-08-06 00:00:00.0
9900,2013-08-06 00:00:00.0
10595,2013-08-06 00:00:00.0
9354,2013-08-06 00:00:00.0
6962,2013-08-06 00:00:00.0
8786,2013-08-06 00:00:00.0
7677,2013-08-07 00:00:00.0
6628,2013-08-07 00:00:00.0
6780,2013-08-07 00:00:00.0
5013,2013-08-07 00:00:00.0
4846,2013-08-07 00:00:00.0
10850,2013-08-07 00:00:00.0
2556,2013-08-07 00:00:00.0
2277,2013-08-07 00:00:00.0
1863,2013-08-07 00:00:00.0
5992,2013-08-07 00:00:00.0
4552,2013-08-07 00:00:00.0
8365,2013-08-08 00:00:00.0
1382,2013-08-08 00:00:00.0
7043,2013-08-08 00:00:00.0
3167,2013-08-08 00:00:00.0
1394,2013-08-08 00:00:00.0
9304,2013-08-08 00:00:00.0
9507,2013-08-08 00:00:00.0
521,2013-08-09 00:00:00.0
11175,2013-08-09 00:00:00.0
8584,2013-08-09 00:00:00.0
5074,2013-08-09 00:00:00.0
11097,2013-08-09 00:00:00.0
6629,2013-08-10 00:00:00.0
2051,2013-08-10 00:00:00.0
3038,2013-08-10 00:00:00.0
874,2013-08-10 00:00:00.0
6362,2013-08-10 00:00:00.0
8067,2013-08-10 00:00:00.0
75,2013-08-11 00:00:00.0
2025,2013-08-11 00:00:00.0
2328,2013-08-12 00:00:00.0
7348,2013-08-12 00:00:00.0
2331,2013-08-12 00:00:00.0
