11,2013-07-25 00:00:00.0,918
31,2013-07-25 00:00:00.0,6983
78,2013-07-25 00:00:00.0,8619
170,2013-07-26 00:00:00.0,6295
187,2013-07-26 00:00:00.0,1378
200,2013-07-26 00:00:00.0,11116
242,2013-07-26 00:00:00.0,3237
278,2013-07-26 00:00:00.0,488
396,2013-07-27 00:00:00.0,9078
408,2013-07-27 00:00:00.0,2252
595,2013-07-28 00:00:00.0,3531
623,2013-07-28 00:00:00.0,3658
663,2013-07-28 00:00:00.0,3531
737,2013-07-29 00:00:00.0,3567
857,2013-07-29 00:00:00.0,833
1158,2013-07-31 00:00:00.0,7762
1344,2013-08-01 00:00:00.0,1867
1534,2013-08-02 00:00:00.0,10942
1540,2013-08-02 00:00:00.0,3244
1562,2013-08-02 00:00:00.0,7473
1734,2013-08-03 00:00:00.0,5182
1735,2013-08-03 00:00:00.0,11656
1796,2013-08-03 00:00:00.0,2039
1947,2013-08-04 00:00:00.0,8521
2251,2013-08-06 00:00:00.0,4876
2289,2013-08-06 00:00:00.0,1218
2364,2013-08-06 00:00:00.0,1680
2440,2013-08-07 00:00:00.0,3154
2616,2013-08-08 00:00:00.0,165
2644,2013-08-08 00:00:00.0,5005
2667,2013-08-08 00:00:00.0,3228
2802,2013-08-10 00:00:00.0,2115
2989,2013-08-10 00:00:00.0,11162
3019,2013-08-11 00:00:00.0,2707
3061,2013-08-11 00:00:00.0,5469
3125,2013-08-11 00:00:00.0,2942
3131,2013-08-11 00:00:00.0,9556
3210,2013-08-12 00:00:00.0,10634
3298,2013-08-12 00:00:00.0,8071
3549,2013-08-14 00:00:00.0,3664
3697,2013-08-15 00:00:00.0,2966
3832,2013-08-16 00:00:00.0,4517
3888,2013-08-17 00:00:00.0,11089
3892,2013-08-17 00:00:00.0,243
3937,2013-08-17 00:00:00.0,2144
4060,2013-08-17 00:00:00.0,8488
4222,2013-08-18 00:00:00.0,4038
4294,2013-08-19 00:00:00.0,5549
4325,2013-08-20 00:00:00.0,11420
4344,2013-08-20 00:00:00.0,8781
4377,2013-08-20 00:00:00.0,3362
4380,2013-08-20 00:00:00.0,8072
4486,2013-08-21 00:00:00.0,7562
4647,2013-08-22 00:00:00.0,7140
4652,2013-08-22 00:00:00.0,4745
4735,2013-08-23 00:00:00.0,6878
4865,2013-08-23 00:00:00.0,10067
5036,2013-08-24 00:00:00.0,8937
5067,2013-08-24 00:00:00.0,10295
5127,2013-08-25 00:00:00.0,5533
5132,2013-08-25 00:00:00.0,11047
5187,2013-08-25 00:00:00.0,4424
5390,2013-08-26 00:00:00.0,12385
5580,2013-08-28 00:00:00.0,316
5621,2013-08-28 00:00:00.0,88
5783,2013-08-29 00:00:00.0,1847
6036,2013-08-31 00:00:00.0,1733
6147,2013-09-02 00:00:00.0,11981
6468,2013-09-03 00:00:00.0,2934
6516,2013-09-04 00:00:00.0,319
6580,2013-09-04 00:00:00.0,3269
6795,2013-09-05 00:00:00.0,4539
6800,2013-09-05 00:00:00.0,8464
6931,2013-09-06 00:00:00.0,2922
7130,2013-09-07 00:00:00.0,9726
7136,2013-09-07 00:00:00.0,127
7226,2013-09-08 00:00:00.0,2082
7384,2013-09-09 00:00:00.0,1502
7403,2013-09-09 00:00:00.0,9831
7429,2013-09-09 00:00:00.0,11542
7466,2013-09-09 00:00:00.0,5560
7505,2013-09-09 00:00:00.0,4696
7516,2013-09-09 00:00:00.0,11148
7601,2013-09-10 00:00:00.0,8690
7666,2013-09-10 00:00:00.0,1752
7667,2013-09-10 00:00:00.0,898
7734,2013-09-10 00:00:00.0,11872
7907,2013-09-12 00:00:00.0,9691
7953,2013-09-12 00:00:00.0,11500
7984,2013-09-12 00:00:00.0,5637
8048,2013-09-13 00:00:00.0,9314
8058,2013-09-13 00:00:00.0,9076
8063,2013-09-13 00:00:00.0,3055
8072,2013-09-13 00:00:00.0,1497
8086,2013-09-13 00:00:00.0,1310
8218,2013-09-14 00:00:00.0,5011
8413,2013-09-15 00:00:00.0,8846
8457,2013-09-15 00:00:00.0,3776
8496,2013-09-16 00:00:00.0,8559
8561,2013-09-17 00:00:00.0,11713
8585,2013-09-17 00:00:00.0,5651
8807,2013-09-18 00:00:00.0,5853
8919,2013-09-19 00:00:00.0,10965
8998,2013-09-19 00:00:00.0,7548
9193,2013-09-20 00:00:00.0,2295
9282,2013-09-21 00:00:00.0,6782
9332,2013-09-21 00:00:00.0,176
9421,2013-09-22 00:00:00.0,10601
9585,2013-09-23 00:00:00.0,4435
9669,2013-09-24 00:00:00.0,3571
9834,2013-09-24 00:00:00.0,11904
10008,2013-09-25 00:00:00.0,10516
10152,2013-09-26 00:00:00.0,265
10201,2013-09-26 00:00:00.0,5973
10408,2013-09-27 00:00:00.0,5392
10424,2013-09-27 00:00:00.0,12130
10537,2013-09-27 00:00:00.0,11940
10610,2013-09-28 00:00:00.0,11448
10649,2013-09-28 00:00:00.0,1413
10802,2013-09-29 00:00:00.0,11276
10819,2013-09-29 00:00:00.0,3823
10840,2013-09-30 00:00:00.0,5154
10881,2013-09-30 00:00:00.0,3635
10947,2013-09-30 00:00:00.0,1973
11063,2013-10-01 00:00:00.0,9071
11338,2013-10-03 00:00:00.0,8697
11717,2013-10-05 00:00:00.0,10951
11758,2013-10-05 00:00:00.0,4050
11967,2013-10-06 00:00:00.0,11924
12087,2013-10-06 00:00:00.0,849
12100,2013-10-06 00:00:00.0,5167
12146,2013-10-07 00:00:00.0,3350
12160,2013-10-07 00:00:00.0,11491
12243,2013-10-08 00:00:00.0,5926
12753,2013-10-11 00:00:00.0,3640
12937,2013-10-12 00:00:00.0,10938
12997,2013-10-13 00:00:00.0,5044
13009,2013-10-13 00:00:00.0,7318
13022,2013-10-13 00:00:00.0,4056
13035,2013-10-13 00:00:00.0,3305
13160,2013-10-13 00:00:00.0,5592
13241,2013-10-14 00:00:00.0,11698
13317,2013-10-15 00:00:00.0,8274
13718,2013-10-18 00:00:00.0,6580
13785,2013-10-19 00:00:00.0,7669
13789,2013-10-19 00:00:00.0,8664
13800,2013-10-19 00:00:00.0,6240
13822,2013-10-19 00:00:00.0,6753
14037,2013-10-20 00:00:00.0,10934
14216,2013-10-22 00:00:00.0,6557
14242,2013-10-23 00:00:00.0,5168
14330,2013-10-23 00:00:00.0,2265
14463,2013-10-24 00:00:00.0,5253
14487,2013-10-24 00:00:00.0,6738
14576,2013-10-25 00:00:00.0,11508
14580,2013-10-25 00:00:00.0,5234
14827,2013-10-27 00:00:00.0,10827
14858,2013-10-27 00:00:00.0,1859
14875,2013-10-27 00:00:00.0,4014
14885,2013-10-27 00:00:00.0,6673
15022,2013-10-28 00:00:00.0,2496
15147,2013-10-29 00:00:00.0,8978
15282,2013-10-30 00:00:00.0,9778
15307,2013-10-31 00:00:00.0,204
15339,2013-10-31 00:00:00.0,2716
15341,2013-10-31 00:00:00.0,7446
15448,2013-10-31 00:00:00.0,406
15582,2013-11-01 00:00:00.0,7082
15586,2013-11-01 00:00:00.0,9421
15623,2013-11-01 00:00:00.0,539
15660,2013-11-01 00:00:00.0,3352
15922,2013-11-03 00:00:00.0,7357
15941,2013-11-03 00:00:00.0,868
16015,2013-11-03 00:00:00.0,10807
16027,2013-11-03 00:00:00.0,11536
16187,2013-11-04 00:00:00.0,51
16300,2013-11-04 00:00:00.0,2478
16372,2013-11-05 00:00:00.0,4880
16393,2013-11-05 00:00:00.0,4993
16416,2013-11-05 00:00:00.0,8260
16442,2013-11-05 00:00:00.0,4182
16488,2013-11-05 00:00:00.0,3930
16668,2013-11-06 00:00:00.0,4550
16914,2013-11-07 00:00:00.0,5751
16960,2013-11-07 00:00:00.0,3617
17120,2013-11-09 00:00:00.0,9433
17173,2013-11-09 00:00:00.0,5410
17252,2013-11-09 00:00:00.0,4083
17265,2013-11-09 00:00:00.0,3041
17272,2013-11-09 00:00:00.0,8081
17296,2013-11-09 00:00:00.0,1510
17603,2013-11-11 00:00:00.0,10198
17703,2013-11-12 00:00:00.0,2177
17712,2013-11-12 00:00:00.0,7414
17740,2013-11-12 00:00:00.0,9111
17751,2013-11-12 00:00:00.0,4157
17819,2013-11-12 00:00:00.0,4080
17887,2013-11-13 00:00:00.0,695
17945,2013-11-13 00:00:00.0,5032
18228,2013-11-14 00:00:00.0,1480
18229,2013-11-14 00:00:00.0,6344
18465,2013-11-16 00:00:00.0,6971
18826,2013-11-19 00:00:00.0,7271
19056,2013-11-20 00:00:00.0,10750
19112,2013-11-20 00:00:00.0,9488
19180,2013-11-21 00:00:00.0,2899
19262,2013-11-22 00:00:00.0,6067
19419,2013-11-22 00:00:00.0,1473
19716,2013-11-24 00:00:00.0,1141
19726,2013-11-24 00:00:00.0,6850
19922,2013-11-25 00:00:00.0,3141
19946,2013-11-25 00:00:00.0,240
19958,2013-11-25 00:00:00.0,1470
19964,2013-11-25 00:00:00.0,6401
20027,2013-11-26 00:00:00.0,10371
20192,2013-11-27 00:00:00.0,7467
20375,2013-11-28 00:00:00.0,10724
20419,2013-11-28 00:00:00.0,3820
20438,2013-11-29 00:00:00.0,4622
20600,2013-11-29 00:00:00.0,11738
20654,2013-11-29 00:00:00.0,1008
20925,2013-12-01 00:00:00.0,6416
20959,2013-12-01 00:00:00.0,2252
20967,2013-12-01 00:00:00.0,2735
21119,2013-12-01 00:00:00.0,11588
21226,2013-12-03 00:00:00.0,757
21244,2013-12-03 00:00:00.0,6491
21405,2013-12-04 00:00:00.0,7772
21438,2013-12-04 00:00:00.0,1358
21549,2013-12-05 00:00:00.0,10262
21555,2013-12-05 00:00:00.0,8140
21705,2013-12-05 00:00:00.0,9044
21815,2013-12-06 00:00:00.0,9641
22007,2013-12-07 00:00:00.0,10425
22176,2013-12-07 00:00:00.0,396
22383,2013-12-09 00:00:00.0,6443
22509,2013-12-10 00:00:00.0,7436
22616,2013-12-11 00:00:00.0,2192
22655,2013-12-11 00:00:00.0,4790
22669,2013-12-11 00:00:00.0,10231
22767,2013-12-11 00:00:00.0,4258
22820,2013-12-12 00:00:00.0,9667
22909,2013-12-12 00:00:00.0,10848
22928,2013-12-13 00:00:00.0,7285
22930,2013-12-13 00:00:00.0,6171
22943,2013-12-13 00:00:00.0,1061
22983,2013-12-13 00:00:00.0,259
22990,2013-12-13 00:00:00.0,2792
23016,2013-12-14 00:00:00.0,9855
23345,2013-12-16 00:00:00.0,8101
23357,2013-12-17 00:00:00.0,1011
23450,2013-12-18 00:00:00.0,9568
24086,2013-12-21 00:00:00.0,3231
24211,2013-12-22 00:00:00.0,7196
24246,2013-12-22 00:00:00.0,7317
24378,2013-12-23 00:00:00.0,8285
24563,2013-12-24 00:00:00.0,9522
24624,2013-12-24 00:00:00.0,2959
24642,2013-12-25 00:00:00.0,12
24706,2013-12-25 00:00:00.0,5246
24923,2013-12-26 00:00:00.0,7763
24957,2013-12-26 00:00:00.0,6005
25104,2013-12-27 00:00:00.0,10208
25192,2013-12-28 00:00:00.0,8926
25346,2013-12-28 00:00:00.0,8757
25619,2013-12-30 00:00:00.0,7349
25832,2013-12-31 00:00:00.0,1649
25911,2014-01-01 00:00:00.0,6506
25996,2014-01-02 00:00:00.0,7218
26059,2014-01-02 00:00:00.0,8247
26157,2014-01-03 00:00:00.0,6022
26194,2014-01-03 00:00:00.0,990
26270,2014-01-03 00:00:00.0,9002
26275,2014-01-03 00:00:00.0,5547
26288,2014-01-03 00:00:00.0,8321
26470,2014-01-05 00:00:00.0,8622
26562,2014-01-05 00:00:00.0,10213
26758,2014-01-07 00:00:00.0,12066
26791,2014-01-07 00:00:00.0,1517
26828,2014-01-07 00:00:00.0,7582
26894,2014-01-07 00:00:00.0,4605
26926,2014-01-08 00:00:00.0,10525
26981,2014-01-09 00:00:00.0,5037
27221,2014-01-10 00:00:00.0,5266
27314,2014-01-10 00:00:00.0,4787
27343,2014-01-11 00:00:00.0,5250
27372,2014-01-11 00:00:00.0,12211
27379,2014-01-11 00:00:00.0,9924
27497,2014-01-11 00:00:00.0,3184
27514,2014-01-11 00:00:00.0,5782
27621,2014-01-12 00:00:00.0,3373
27650,2014-01-12 00:00:00.0,6829
27819,2014-01-13 00:00:00.0,11318
27930,2014-01-14 00:00:00.0,282
27941,2014-01-14 00:00:00.0,8926
28028,2014-01-14 00:00:00.0,11377
28045,2014-01-14 00:00:00.0,1417
28347,2014-01-16 00:00:00.0,8579
28404,2014-01-16 00:00:00.0,3360
28416,2014-01-16 00:00:00.0,8445
28595,2014-01-17 00:00:00.0,11497
28597,2014-01-17 00:00:00.0,4090
28707,2014-01-18 00:00:00.0,7994
28755,2014-01-19 00:00:00.0,3917
28761,2014-01-19 00:00:00.0,10841
28798,2014-01-19 00:00:00.0,6086
28895,2014-01-19 00:00:00.0,9265
29049,2014-01-20 00:00:00.0,7831
29057,2014-01-20 00:00:00.0,5928
29134,2014-01-21 00:00:00.0,10576
29268,2014-01-21 00:00:00.0,9902
29399,2014-01-22 00:00:00.0,11527
29400,2014-01-22 00:00:00.0,3652
29419,2014-01-22 00:00:00.0,10638
29493,2014-01-23 00:00:00.0,5288
29500,2014-01-23 00:00:00.0,1449
29545,2014-01-23 00:00:00.0,2782
29646,2014-01-24 00:00:00.0,7883
29727,2014-01-24 00:00:00.0,10851
29761,2014-01-25 00:00:00.0,4939
29782,2014-01-25 00:00:00.0,4994
29941,2014-01-26 00:00:00.0,430
30305,2014-01-29 00:00:00.0,9702
30309,2014-01-29 00:00:00.0,11014
30353,2014-01-29 00:00:00.0,6385
30427,2014-01-30 00:00:00.0,5773
30448,2014-01-30 00:00:00.0,9364
30542,2014-01-30 00:00:00.0,1881
30556,2014-01-30 00:00:00.0,8156
30598,2014-01-31 00:00:00.0,7032
30652,2014-01-31 00:00:00.0,3610
30690,2014-01-31 00:00:00.0,8431
30743,2014-01-31 00:00:00.0,3838
30809,2014-02-01 00:00:00.0,4812
30858,2014-02-01 00:00:00.0,10834
30901,2014-02-01 00:00:00.0,2580
30913,2014-02-01 00:00:00.0,8561
30930,2014-02-01 00:00:00.0,8232
30941,2014-02-01 00:00:00.0,3100
31084,2014-02-02 00:00:00.0,10039
31317,2014-02-03 00:00:00.0,524
31531,2014-02-05 00:00:00.0,731
31596,2014-02-05 00:00:00.0,4841
31730,2014-02-06 00:00:00.0,5303
31844,2014-02-07 00:00:00.0,5372
31930,2014-02-07 00:00:00.0,602
32135,2014-02-09 00:00:00.0,8977
32230,2014-02-09 00:00:00.0,10151
32611,2014-02-11 00:00:00.0,5993
33074,2014-02-14 00:00:00.0,9373
33233,2014-02-15 00:00:00.0,4431
33259,2014-02-15 00:00:00.0,10786
33332,2014-02-16 00:00:00.0,118
33496,2014-02-16 00:00:00.0,3405
33602,2014-02-17 00:00:00.0,10627
33640,2014-02-17 00:00:00.0,7757
33651,2014-02-17 00:00:00.0,9187
33679,2014-02-17 00:00:00.0,3363
33859,2014-02-18 00:00:00.0,10343
33890,2014-02-18 00:00:00.0,9200
33914,2014-02-18 00:00:00.0,2126
34034,2014-02-19 00:00:00.0,6562
34130,2014-02-19 00:00:00.0,7639
34133,2014-02-19 00:00:00.0,8291
34143,2014-02-19 00:00:00.0,49
34294,2014-02-21 00:00:00.0,5037
34381,2014-02-21 00:00:00.0,3730
34514,2014-02-22 00:00:00.0,5684
34521,2014-02-22 00:00:00.0,4454
34699,2014-02-24 00:00:00.0,11107
34809,2014-02-24 00:00:00.0,5578
34950,2014-02-25 00:00:00.0,3422
35056,2014-02-25 00:00:00.0,3017
35256,2014-02-27 00:00:00.0,7626
35268,2014-02-27 00:00:00.0,7010
35309,2014-02-27 00:00:00.0,11036
35356,2014-02-28 00:00:00.0,9849
35493,2014-02-28 00:00:00.0,6076
35525,2014-02-28 00:00:00.0,12095
35631,2014-03-01 00:00:00.0,2965
35691,2014-03-01 00:00:00.0,3280
35729,2014-03-01 00:00:00.0,7812
35828,2014-03-02 00:00:00.0,4448
35863,2014-03-03 00:00:00.0,274
35903,2014-03-03 00:00:00.0,1402
36113,2014-03-04 00:00:00.0,12430
36233,2014-03-04 00:00:00.0,8491
36396,2014-03-05 00:00:00.0,6435
36459,2014-03-05 00:00:00.0,9891
36555,2014-03-06 00:00:00.0,2001
36910,2014-03-10 00:00:00.0,7925
37121,2014-03-11 00:00:00.0,5257
