46,1549
157,8986
321,4282
477,8511
482,9156
536,9981
692,442
777,7761
944,2917
968,7845
984,12350
1167,1204
1214,7892
1266,10850
1397,11571
1429,5109
1518,4739
1529,34
1642,946
1668,11833
1719,940
1748,1932
1767,10205
1932,6098
1956,5233
2093,4033
2145,1257
2258,5541
2331,2846
2349,889
2386,2045
2429,7084
2475,11965
2508,11762
2733,11555
2837,7263
2912,9053
2961,4186
2962,10627
3142,8901
3420,10873
3557,11789
3693,2365
3861,10289
3884,7001
4032,12431
4163,654
4224,141
4262,3169
4366,8317
4415,8399
4613,8205
4623,897
4725,393
4874,8804
4876,12226
4886,2872
4995,4567
5043,8413
5045,11783
5186,5865
5209,9565
5221,8652
5251,3975
5335,5547
5361,755
5543,9692
5564,8987
5590,1279
5880,912
5947,1894
5985,4911
5986,4138
6143,6551
6172,11234
6203,10105
6225,10744
6240,9363
6257,7123
6356,3980
6608,12183
6644,9260
6695,11127
6731,10397
6739,9614
6759,10905
6764,2301
6802,9978
6877,7082
6927,9132
6946,7319
7162,9601
7172,7367
7176,9891
7231,5182
7303,3313
7631,5888
7632,2932
7806,4290
7823,9501
7932,2496
7974,7716
8042,6459
8135,5569
8344,11555
8554,7826
8613,3221
8716,2662
8776,8666
8792,857
8895,11825
8903,9528
8915,4751
8926,10517
8965,8854
8968,10797
8996,9301
9049,9504
9055,985
9091,9884
9125,1569
9237,3644
9297,5676
9314,8918
9317,7197
9347,6738
9496,4618
9603,9740
9635,11924
9655,7976
9839,9837
9896,10248
9919,6824
9924,5849
10210,11195
10263,8066
10359,11260
10437,12308
10511,11574
10534,7153
10616,9898
10847,2585
10852,4553
10985,3981
11053,1059
11169,10371
11254,3898
11372,1100
11441,7882
11446,6685
11462,6810
11482,548
11666,8313
11698,2835
11736,11240
11763,5654
11931,8585
11980,5459
12083,11206
12191,241
12267,2217
12276,6247
12364,4309
12466,7384
12569,7555
12598,3502
12668,6443
12774,7759
12818,2935
12905,2478
12964,1004
13024,6816
13214,6866
13323,209
13443,4078
13546,7106
13690,12056
13698,8993
13740,6785
13793,10226
13832,9476
13839,726
13882,4876
13914,10738
13947,10681
13998,10315
14155,2022
14286,10091
14457,7998
14505,5491
14588,1191
15021,131
15048,5764
15082,9664
15219,8048
15297,1089
15501,9703
15551,1021
15564,12284
15567,11519
15631,527
15692,7795
15886,3608
15992,9693
16044,1236
16113,5129
16331,12325
16349,1534
16412,6804
16441,11143
16449,11031
16476,11473
16707,913
16824,9804
17045,547
17269,5293
17379,3887
17461,1652
17463,11136
17623,8113
17663,4429
17686,8290
17716,5872
17779,3423
17972,2417
17999,8760
18048,4079
18082,7741
18128,4772
18172,5486
18180,10129
18239,9403
18304,6767
18317,1506
18477,6669
18516,7555
18691,7800
18702,8034
18794,11213
18825,9482
18846,5410
19000,154
19111,9603
19113,4266
19176,1093
19199,3865
19222,3881
19381,7038
19450,7066
19486,9877
19552,7057
19553,2805
19602,1182
19647,6361
19694,964
19712,8282
19714,12325
19769,9887
19803,6915
19812,10519
19840,1464
19885,10327
20244,8333
20337,8838
20351,8677
20406,10298
20424,4830
20678,4768
20823,1575
21106,10609
21151,1484
21266,5520
21305,5262
21608,7553
21682,1882
21801,504
21860,3399
21933,12391
22069,12412
22099,4688
22166,1399
22195,7866
22353,3489
22489,5561
22614,10398
22791,7902
22957,1730
23005,550
23118,5660
23191,10870
23248,5745
23349,2684
23362,11411
23498,5657
23510,7427
23550,5471
23604,7606
23613,5677
23818,6948
23923,6724
23977,9746
24155,2092
24180,9720
24254,6296
24256,4749
24399,8006
24479,5321
24526,12075
24606,7211
24682,8795
24833,6950
24865,10838
24944,5790
24974,8275
25011,3253
25026,4518
25027,6819
25049,746
25071,4691
25156,1367
25270,12037
25471,891
25568,1495
25695,6022
25740,8141
25780,11862
25787,2528
25838,3705
25892,3853
26104,5454
26239,10126
26327,989
26343,11503
26373,12398
26379,288
26478,4466
26509,2959
26600,6708
26607,538
26630,6717
26631,7967
26700,2297
26715,9231
26753,1488
26854,4358
26869,10398
26892,7707
26917,6404
27023,1894
27075,12349
27102,4741
27148,2098
27176,826
27366,10625
27527,9090
27570,11852
27610,8758
27685,12165
27746,3875
27837,7395
27844,4283
27971,6395
27974,3442
28040,6341
28068,2159
28088,936
28095,10890
28188,1602
28226,2689
28274,4671
28277,1208
28331,8386
28449,3486
28498,2788
28549,460
28569,7720
28709,9932
28824,10241
28865,4883
28984,5316
29174,7566
29232,12431
29302,7675
29334,1300
29340,1375
29373,2993
29532,3229
29562,1889
29574,5475
29752,7200
29766,4833
29824,8188
30124,1223
30162,2689
30262,9824
30332,430
30379,12249
30466,10589
30595,12204
30614,3230
30629,6440
30663,537
30753,10802
30769,6065
30777,5114
30831,5706
30843,2917
30844,3282
30911,9181
31148,11037
31187,11252
31203,11937
31257,56
31342,10277
31390,897
31391,3868
31497,5891
31645,10135
31733,5580
31789,3492
31804,3543
31853,940
31898,338
31912,8965
32038,2963
32120,12122
32202,8322
32303,5934
