1792,2013-07-25 00:00:00.0
1010,2013-07-26 00:00:00.0
9824,2013-07-26 00:00:00.0
5618,2013-07-26 00:00:00.0
1365,2013-07-27 00:00:00.0
9156,2013-07-27 00:00:00.0
9981,2013-07-28 00:00:00.0
6154,2013-07-28 00:00:00.0
5918,2013-07-28 00:00:00.0
2259,2013-07-28 00:00:00.0
10745,2013-07-29 00:00:00.0
442,2013-07-29 00:00:00.0
7761,2013-07-29 00:00:00.0
8345,2013-07-29 00:00:00.0
11480,2013-07-30 00:00:00.0
9619,2013-07-31 00:00:00.0
7892,2013-07-31 00:00:00.0
2944,2013-07-31 00:00:00.0
3184,2013-07-31 00:00:00.0
7958,2013-07-31 00:00:00.0
12018,2013-07-31 00:00:00.0
1750,2013-07-31 00:00:00.0
4739,2013-08-01 00:00:00.0
946,2013-08-02 00:00:00.0
11833,2013-08-02 00:00:00.0
2912,2013-08-03 00:00:00.0
480,2013-08-03 00:00:00.0
5233,2013-08-04 00:00:00.0
4960,2013-08-05 00:00:00.0
4033,2013-08-05 00:00:00.0
9672,2013-08-05 00:00:00.0
4769,2013-08-05 00:00:00.0
6440,2013-08-06 00:00:00.0
7915,2013-08-06 00:00:00.0
146,2013-08-06 00:00:00.0
1423,2013-08-06 00:00:00.0
889,2013-08-06 00:00:00.0
4139,2013-08-07 00:00:00.0
6913,2013-08-07 00:00:00.0
9057,2013-08-07 00:00:00.0
9575,2013-08-08 00:00:00.0
11555,2013-08-09 00:00:00.0
2330,2013-08-09 00:00:00.0
12284,2013-08-09 00:00:00.0
7263,2013-08-10 00:00:00.0
6491,2013-08-11 00:00:00.0
7270,2013-08-11 00:00:00.0
3384,2013-08-12 00:00:00.0
7594,2013-08-12 00:00:00.0
10023,2013-08-13 00:00:00.0
3946,2013-08-14 00:00:00.0
12251,2013-08-14 00:00:00.0
11789,2013-08-14 00:00:00.0
2365,2013-08-15 00:00:00.0
4132,2013-08-16 00:00:00.0
5370,2013-08-16 00:00:00.0
10289,2013-08-17 00:00:00.0
11382,2013-08-17 00:00:00.0
12100,2013-08-17 00:00:00.0
5075,2013-08-17 00:00:00.0
654,2013-08-18 00:00:00.0
735,2013-08-18 00:00:00.0
11134,2013-08-20 00:00:00.0
8317,2013-08-20 00:00:00.0
4993,2013-08-22 00:00:00.0
9097,2013-08-22 00:00:00.0
3407,2013-08-22 00:00:00.0
8461,2013-08-22 00:00:00.0
10672,2013-08-22 00:00:00.0
9641,2013-08-22 00:00:00.0
7205,2013-08-23 00:00:00.0
5636,2013-08-23 00:00:00.0
4986,2013-08-23 00:00:00.0
2872,2013-08-24 00:00:00.0
3498,2013-08-24 00:00:00.0
4888,2013-08-24 00:00:00.0
12409,2013-08-24 00:00:00.0
8413,2013-08-24 00:00:00.0
9701,2013-08-24 00:00:00.0
7507,2013-08-25 00:00:00.0
8652,2013-08-25 00:00:00.0
10096,2013-08-25 00:00:00.0
5573,2013-08-25 00:00:00.0
8427,2013-08-25 00:00:00.0
3975,2013-08-25 00:00:00.0
2032,2013-08-25 00:00:00.0
3062,2013-08-26 00:00:00.0
3247,2013-08-27 00:00:00.0
2944,2013-08-27 00:00:00.0
6457,2013-08-28 00:00:00.0
9949,2013-08-28 00:00:00.0
7277,2013-08-29 00:00:00.0
1435,2013-08-30 00:00:00.0
8393,2013-08-30 00:00:00.0
113,2013-08-30 00:00:00.0
4138,2013-08-31 00:00:00.0
11129,2013-09-01 00:00:00.0
7123,2013-09-02 00:00:00.0
3890,2013-09-02 00:00:00.0
9413,2013-09-03 00:00:00.0
11166,2013-09-03 00:00:00.0
11346,2013-09-03 00:00:00.0
4352,2013-09-05 00:00:00.0
7579,2013-09-05 00:00:00.0
11127,2013-09-05 00:00:00.0
9309,2013-09-05 00:00:00.0
9978,2013-09-05 00:00:00.0
2775,2013-09-06 00:00:00.0
654,2013-09-06 00:00:00.0
9300,2013-09-06 00:00:00.0
6686,2013-09-06 00:00:00.0
6156,2013-09-07 00:00:00.0
3216,2013-09-07 00:00:00.0
12265,2013-09-07 00:00:00.0
3313,2013-09-08 00:00:00.0
10833,2013-09-08 00:00:00.0
5446,2013-09-09 00:00:00.0
12068,2013-09-09 00:00:00.0
7919,2013-09-09 00:00:00.0
1813,2013-09-09 00:00:00.0
9749,2013-09-10 00:00:00.0
3042,2013-09-10 00:00:00.0
3751,2013-09-10 00:00:00.0
10908,2013-09-10 00:00:00.0
11970,2013-09-10 00:00:00.0
74,2013-09-11 00:00:00.0
7999,2013-09-11 00:00:00.0
1625,2013-09-11 00:00:00.0
11516,2013-09-12 00:00:00.0
9680,2013-09-12 00:00:00.0
6826,2013-09-12 00:00:00.0
9981,2013-09-12 00:00:00.0
6402,2013-09-13 00:00:00.0
8524,2013-09-14 00:00:00.0
8843,2013-09-14 00:00:00.0
4304,2013-09-14 00:00:00.0
3330,2013-09-14 00:00:00.0
11555,2013-09-14 00:00:00.0
5972,2013-09-14 00:00:00.0
10195,2013-09-15 00:00:00.0
6066,2013-09-15 00:00:00.0
7993,2013-09-15 00:00:00.0
2503,2013-09-16 00:00:00.0
9113,2013-09-16 00:00:00.0
8579,2013-09-16 00:00:00.0
5234,2013-09-17 00:00:00.0
1298,2013-09-17 00:00:00.0
4537,2013-09-17 00:00:00.0
2662,2013-09-18 00:00:00.0
8691,2013-09-18 00:00:00.0
4573,2013-09-18 00:00:00.0
857,2013-09-18 00:00:00.0
705,2013-09-18 00:00:00.0
11056,2013-09-18 00:00:00.0
913,2013-09-18 00:00:00.0
7424,2013-09-18 00:00:00.0
9528,2013-09-19 00:00:00.0
9301,2013-09-19 00:00:00.0
1569,2013-09-20 00:00:00.0
6563,2013-09-20 00:00:00.0
2253,2013-09-20 00:00:00.0
5676,2013-09-21 00:00:00.0
8918,2013-09-21 00:00:00.0
7197,2013-09-21 00:00:00.0
6738,2013-09-22 00:00:00.0
10289,2013-09-22 00:00:00.0
348,2013-09-22 00:00:00.0
5316,2013-09-22 00:00:00.0
4618,2013-09-23 00:00:00.0
11924,2013-09-23 00:00:00.0
7976,2013-09-24 00:00:00.0
282,2013-09-24 00:00:00.0
9837,2013-09-24 00:00:00.0
6919,2013-09-24 00:00:00.0
6824,2013-09-25 00:00:00.0
5080,2013-09-25 00:00:00.0
