3,12111
7,4530
26,7562
35,4840
63,1148
72,4349
80,3007
91,8912
124,2374
137,4211
139,7933
143,10495
149,11431
160,6762
174,3358
178,8503
179,6506
182,10984
207,11643
214,3925
236,9785
258,1137
270,5689
279,10372
283,11466
287,8122
290,6446
309,10396
319,10445
322,2864
332,4171
368,5783
405,9498
422,9664
442,8098
448,7167
479,11138
490,9709
493,1180
495,7242
497,846
513,10479
545,11642
547,7220
557,4855
620,11346
621,7916
630,3449
642,7499
647,12319
675,3414
682,9271
697,3126
700,2632
735,9142
759,3328
761,9748
780,2016
800,9946
807,1231
862,1299
871,6923
872,6440
878,207
880,5400
884,4909
885,7706
889,3677
893,3106
910,2762
925,937
927,2520
928,2487
931,10514
952,2250
966,11298
1010,2512
1011,7214
1024,3751
1039,1558
1051,6397
1056,11006
1077,8103
1099,2653
1119,2267
1128,1498
1138,10777
1162,5195
1174,8290
1176,10952
1188,8957
1196,2737
1200,11994
1265,8982
1274,5511
1291,704
1320,12270
1321,800
1323,7422
1338,2094
1357,5088
1432,3730
1444,8302
1452,4953
1481,5953
1501,4787
1519,5190
1524,1507
1530,1032
1537,8013
1559,15
1578,11518
1587,3231
1589,12120
1596,6478
1605,6119
1615,6088
1649,4116
1667,10096
1674,4364
1684,5913
1701,5429
1707,9559
1749,1157
1774,10109
1777,7264
1801,7329
1808,9615
1815,475
1820,590
1822,5682
1832,7693
1834,3686
1846,4154
1852,4203
1858,12368
1881,9770
1884,1759
1890,4539
1898,11531
1935,12189
1944,4043
1950,1899
1953,9524
1975,6398
2023,3006
2025,6415
2026,118
2034,6002
2043,9969
2044,9412
2048,9201
2049,6736
2051,3812
2058,5573
2059,11250
2065,2319
2073,3938
2078,11149
2080,9587
2088,8296
2107,8522
2108,11963
2137,1252
2171,10462
2176,3690
2182,2157
2192,3765
2195,679
2198,1593
2231,11748
2269,4674
2275,4908
2287,6011
2299,25
2335,6917
2338,4910
2355,8319
2362,11587
2372,3303
2373,8830
2401,4901
2408,5266
2413,1855
2419,12041
2437,11032
2445,7683
2481,2476
2483,10453
2488,1255
2491,247
2524,1511
2540,9217
2546,6775
2555,5216
2561,7253
2562,1977
2583,11564
2591,2377
2597,173
2610,6114
2629,10722
2638,3816
2645,4159
2650,2118
2657,12081
2658,8741
2660,2234
2688,5367
2694,8419
2710,2307
2736,1261
2775,10402
2783,2615
2807,12280
2817,9933
2836,4819
2842,6944
2850,9412
2877,4836
2879,12058
2905,982
2957,2025
2975,3357
2986,11306
3011,7676
3031,1976
3041,1704
3045,6040
3059,10964
3064,8553
3065,10316
3068,1373
3095,3375
3098,539
3107,5689
3156,1582
3182,5528
3185,8953
3208,1029
3232,5626
3235,10770
3245,5749
3253,3437
3258,8480
3270,3685
3282,3999
3289,6688
3291,4166
3294,9405
3311,5035
3316,2078
3337,6660
3363,10501
3365,5678
3375,119
3376,7141
3405,11236
3411,7683
3417,3354
3422,705
3443,2673
3469,2004
3476,9485
3487,2698
3512,2123
3523,878
3535,7840
3536,5943
3552,2463
3564,4842
3573,2051
3585,4136
3589,6319
3590,11687
3604,1560
3615,11506
3620,10558
3640,1336
3657,3873
3677,4857
3680,8149
3705,12395
3711,6347
3713,3772
3742,18
3758,3691
3811,8698
3825,1358
3836,11199
3847,7231
3853,1840
3860,8361
3882,7915
3889,5142
3896,7536
3932,12168
3943,3603
3988,10686
4010,5281
4012,2041
4014,210
4017,6161
4025,4757
4026,4320
4028,9132
4029,10510
4037,10635
4042,827
4047,2263
4051,8500
4054,5487
4055,2255
4058,9070
4078,1096
4079,11431
4083,6829
4085,3375
4110,1157
4143,5974
4146,3428
4147,2025
4160,8981
4172,11626
4173,1749
4191,11877
4200,9686
4231,3830
4233,2701
4234,9274
4240,11822
4242,3724
4248,3854
4251,3354
4258,11307
4280,9235
4300,1056
4321,3651
4322,1573
4342,10164
4343,10715
4359,7084
4364,8170
4367,11332
4371,8303
4384,5697
4397,5925
4424,640
4445,1946
4448,1285
4456,458
4458,10510
4481,8076
4482,6094
4494,5660
4496,4296
4521,2402
4556,904
4571,10586
4587,6178
4600,12035
4634,4364
4640,11540
4657,4082
4661,1575
4665,1436
4678,9377
4705,8810
4706,8630
4708,5887
4710,2376
4758,4414
4760,11685
4777,10668
4790,4410
4803,9195
4826,12201
4829,3631
4833,2991
4845,9040
4851,2907
4852,2557
4863,3929
4864,4776
4877,2230
4883,4916
4891,7813
4897,12272
4899,7546
4907,517
4912,6751
4930,9135
4932,1197
4949,7150
4951,2431
4963,3470
4965,6048
4990,8767
5008,10342
5029,4508
5052,9327
5090,6500
5098,8758
5118,4537
5136,11689
5144,1072
5170,8132
5191,109
5211,11117
5223,9761
5231,1612
5238,5741
5244,1216
5247,9549
5308,5456
5311,7798
5333,4502
5338,3044
5352,2271
5367,8288
5372,10398
5377,7938
5388,5327
5391,6429
5397,450
5436,1974
5450,3026
5497,7694
5500,11380
5508,9549
5512,3677
5517,10735
5522,5826
5537,6546
5546,9249
5566,7544
5577,316
5581,7786
5620,2836
5625,11091
5638,11133
5639,4707
5653,9369
5692,3303
5693,11361
5702,10610
5709,9047
5729,7446
5738,4582
5741,2571
5744,4181
5750,2205
5755,7331
5763,3433
5775,12030
5782,10650
5799,5731
5806,8628
5816,5065
5822,10497
5865,3230
5867,4518
5869,10000
5874,2298
5875,10242
5877,5244
5891,11418
5928,12370
5948,8967
5949,250
5993,4422
5994,5701
6028,9190
6043,9047
6054,7096
6059,11516
6069,4242
6086,1565
6089,11418
6093,8857
6110,4121
6124,7776
6132,2415
6153,8148
6159,12247
6194,1127
6195,1918
6215,1468
6218,4357
6232,1394
6249,1258
6263,10557
6270,2793
6277,4715
6279,11196
6285,1232
6303,1650
6305,8040
6308,7424
6309,1999
6313,8291
6332,10044
6354,5802
6361,1617
6363,9049
6368,9236
6405,99
6414,4381
6420,5550
6427,3615
6438,2786
6446,7269
6486,5833
6488,3976
6495,9993
6502,6505
6510,12311
6520,10416
6553,3493
6556,11093
6567,7177
6577,12327
6605,1159
6609,11099
6629,3668
6638,3149
6657,12014
6663,1535
6682,10771
6683,2780
6696,8527
6706,6909
6721,8251
6746,2326
6749,3500
6760,3567
6762,2316
6770,4965
6789,3300
6835,12223
6851,7350
6876,2282
6878,3841
6895,6002
6940,4761
6959,3498
6978,5290
6989,1009
6998,12126
7001,5560
7008,7787
7017,5489
7021,8511
7033,7205
7058,4627
7061,5214
7072,244
7098,11757
7099,3252
7114,5770
7117,7925
7125,12097
7137,740
7151,254
7177,4255
7178,1901
7186,5039
7190,6278
7197,11408
7205,7777
7209,1598
7210,11180
7211,6457
7217,10683
7236,1965
7244,3228
7265,11972
7269,7979
7283,6580
7291,11422
7294,7562
7308,4432
7312,8439
7313,6602
7316,1420
7326,6991
7344,2629
7366,10012
7377,4181
7388,5418
7405,7607
7410,7229
7435,271
7437,849
7440,6660
7444,1508
7451,6970
7476,6323
7486,4079
7489,5164
7492,10791
7495,1046
7500,9048
7506,8078
7535,4093
7543,9506
7551,6521
7557,8179
7579,2150
7589,739
7591,7059
7593,11272
7603,12098
7633,8580
7644,8942
7645,1051
7646,500
7655,8203
7657,5960
7675,2216
7681,349
7698,486
7710,2627
7720,5904
7728,6731
7738,5778
7740,11570
7741,5637
7745,6907
