1,2013-07-25 00:00:00.0,11599
4,2013-07-25 00:00:00.0,8827
12,2013-07-25 00:00:00.0,1837
18,2013-07-25 00:00:00.0,1205
24,2013-07-25 00:00:00.0,11441
25,2013-07-25 00:00:00.0,9503
37,2013-07-25 00:00:00.0,5863
51,2013-07-25 00:00:00.0,12271
57,2013-07-25 00:00:00.0,7073
61,2013-07-25 00:00:00.0,4791
62,2013-07-25 00:00:00.0,9111
87,2013-07-25 00:00:00.0,3065
90,2013-07-25 00:00:00.0,9131
101,2013-07-25 00:00:00.0,5116
116,2013-07-26 00:00:00.0,8763
129,2013-07-26 00:00:00.0,9937
133,2013-07-26 00:00:00.0,10604
191,2013-07-26 00:00:00.0,16
201,2013-07-26 00:00:00.0,9055
211,2013-07-26 00:00:00.0,10372
213,2013-07-26 00:00:00.0,11715
215,2013-07-26 00:00:00.0,5925
221,2013-07-26 00:00:00.0,11871
222,2013-07-26 00:00:00.0,8309
224,2013-07-26 00:00:00.0,11938
227,2013-07-26 00:00:00.0,7410
241,2013-07-26 00:00:00.0,948
245,2013-07-26 00:00:00.0,5191
249,2013-07-26 00:00:00.0,7650
256,2013-07-26 00:00:00.0,4199
260,2013-07-26 00:00:00.0,5135
262,2013-07-26 00:00:00.0,11475
267,2013-07-26 00:00:00.0,6989
268,2013-07-26 00:00:00.0,5578
272,2013-07-26 00:00:00.0,428
285,2013-07-26 00:00:00.0,5011
294,2013-07-26 00:00:00.0,11394
300,2013-07-26 00:00:00.0,11326
313,2013-07-26 00:00:00.0,7543
341,2013-07-26 00:00:00.0,10128
363,2013-07-27 00:00:00.0,3619
384,2013-07-27 00:00:00.0,2610
387,2013-07-27 00:00:00.0,7193
393,2013-07-27 00:00:00.0,1047
397,2013-07-27 00:00:00.0,4476
404,2013-07-27 00:00:00.0,1478
413,2013-07-27 00:00:00.0,7278
415,2013-07-27 00:00:00.0,6110
429,2013-07-27 00:00:00.0,8466
431,2013-07-27 00:00:00.0,4676
435,2013-07-27 00:00:00.0,5719
443,2013-07-27 00:00:00.0,8499
447,2013-07-27 00:00:00.0,8737
449,2013-07-27 00:00:00.0,409
456,2013-07-27 00:00:00.0,11295
461,2013-07-27 00:00:00.0,8398
466,2013-07-27 00:00:00.0,10943
472,2013-07-27 00:00:00.0,8969
475,2013-07-27 00:00:00.0,4567
500,2013-07-27 00:00:00.0,2129
501,2013-07-27 00:00:00.0,1987
542,2013-07-28 00:00:00.0,597
563,2013-07-28 00:00:00.0,3514
566,2013-07-28 00:00:00.0,6335
567,2013-07-28 00:00:00.0,9527
569,2013-07-28 00:00:00.0,8532
577,2013-07-28 00:00:00.0,457
582,2013-07-28 00:00:00.0,6220
592,2013-07-28 00:00:00.0,10862
603,2013-07-28 00:00:00.0,6184
614,2013-07-28 00:00:00.0,5738
626,2013-07-28 00:00:00.0,9123
641,2013-07-28 00:00:00.0,11558
646,2013-07-28 00:00:00.0,911
651,2013-07-28 00:00:00.0,9264
660,2013-07-28 00:00:00.0,1932
679,2013-07-29 00:00:00.0,5535
684,2013-07-29 00:00:00.0,1546
706,2013-07-29 00:00:00.0,10129
708,2013-07-29 00:00:00.0,5695
710,2013-07-29 00:00:00.0,5871
713,2013-07-29 00:00:00.0,4826
722,2013-07-29 00:00:00.0,9781
752,2013-07-29 00:00:00.0,3366
765,2013-07-29 00:00:00.0,2425
786,2013-07-29 00:00:00.0,8974
787,2013-07-29 00:00:00.0,1150
804,2013-07-29 00:00:00.0,2697
817,2013-07-29 00:00:00.0,9975
823,2013-07-29 00:00:00.0,9469
851,2013-07-29 00:00:00.0,11798
865,2013-07-29 00:00:00.0,7052
897,2013-07-30 00:00:00.0,9070
900,2013-07-30 00:00:00.0,8585
904,2013-07-30 00:00:00.0,5854
905,2013-07-30 00:00:00.0,5460
939,2013-07-30 00:00:00.0,2964
947,2013-07-30 00:00:00.0,2637
949,2013-07-30 00:00:00.0,2674
951,2013-07-30 00:00:00.0,3129
972,2013-07-30 00:00:00.0,10255
974,2013-07-30 00:00:00.0,6413
983,2013-07-30 00:00:00.0,9514
996,2013-07-30 00:00:00.0,12221
1000,2013-07-30 00:00:00.0,2321
1008,2013-07-30 00:00:00.0,4331
1012,2013-07-30 00:00:00.0,3245
1022,2013-07-30 00:00:00.0,6491
1033,2013-07-30 00:00:00.0,6339
1036,2013-07-30 00:00:00.0,2001
1041,2013-07-30 00:00:00.0,4975
1064,2013-07-30 00:00:00.0,11267
1067,2013-07-30 00:00:00.0,5130
1071,2013-07-30 00:00:00.0,8202
1078,2013-07-31 00:00:00.0,9303
1087,2013-07-31 00:00:00.0,2613
1113,2013-07-31 00:00:00.0,6237
1136,2013-07-31 00:00:00.0,808
1139,2013-07-31 00:00:00.0,3786
1140,2013-07-31 00:00:00.0,1073
1141,2013-07-31 00:00:00.0,11825
1147,2013-07-31 00:00:00.0,5182
1156,2013-07-31 00:00:00.0,4725
1160,2013-07-31 00:00:00.0,1498
1166,2013-07-31 00:00:00.0,8936
1177,2013-07-31 00:00:00.0,9712
1178,2013-07-31 00:00:00.0,10513
1180,2013-07-31 00:00:00.0,7061
1185,2013-07-31 00:00:00.0,6153
1202,2013-07-31 00:00:00.0,883
1208,2013-07-31 00:00:00.0,12117
1210,2013-07-31 00:00:00.0,6014
1213,2013-07-31 00:00:00.0,9250
1236,2013-07-31 00:00:00.0,1835
1275,2013-07-31 00:00:00.0,8091
1279,2013-07-31 00:00:00.0,4303
1280,2013-07-31 00:00:00.0,5712
1283,2013-07-31 00:00:00.0,3951
1295,2013-07-31 00:00:00.0,611
1296,2013-07-31 00:00:00.0,589
1298,2013-08-01 00:00:00.0,5105
1309,2013-08-01 00:00:00.0,2367
1329,2013-08-01 00:00:00.0,6070
1359,2013-08-01 00:00:00.0,4435
1371,2013-08-01 00:00:00.0,4799
1374,2013-08-01 00:00:00.0,2484
1379,2013-08-01 00:00:00.0,696
1389,2013-08-01 00:00:00.0,10371
1401,2013-08-01 00:00:00.0,267
1408,2013-08-01 00:00:00.0,6819
1418,2013-08-01 00:00:00.0,7595
1431,2013-08-01 00:00:00.0,11358
1453,2013-08-01 00:00:00.0,4040
1454,2013-08-01 00:00:00.0,1108
1461,2013-08-01 00:00:00.0,9702
1467,2013-08-01 00:00:00.0,1449
1468,2013-08-01 00:00:00.0,6622
1470,2013-08-01 00:00:00.0,2802
