548,6889
932,7231
993,5122
1002,5170
1201,6343
1756,6875
2052,2794
2332,9145
2423,3638
2520,12276
2528,2225
2628,1828
2911,2817
2985,11451
3297,7031
4067,11697
4253,11644
4255,6370
4868,11309
4998,8335
5189,1524
5197,10850
5525,9875
5981,6349
6112,8370
6329,11798
6403,6441
6426,4389
6521,23
6920,4048
7105,6097
7179,7915
7351,7952
7409,8217
7481,2650
8077,10914
8295,11046
8530,2042
8683,8187
9063,5274
9096,366
9109,12002
9378,12340
9525,9894
9760,4829
9768,7333
10014,10864
10049,11789
10056,8906
10215,5020
10277,11470
10559,5640
10622,8789
10640,2328
10948,5202
10986,12278
11023,1457
11140,4486
11250,1613
11342,5780
11489,4829
11593,1254
11852,12192
11871,12092
12036,11527
12372,6665
12534,2384
13280,1995
13735,561
13755,11448
13784,8144
13859,1107
14001,2734
14024,884
14068,6869
14210,11654
14263,3996
14372,4160
14448,3574
14490,11851
14610,5257
15153,9392
16120,3755
16656,3957
16716,10869
16748,660
16809,1317
17518,3086
17591,376
17791,7393
17839,6145
18015,9578
18210,9892
18786,7021
18913,1234
18914,6118
19054,1020
19212,376
19327,9426
19434,9819
19540,703
19556,7133
19630,10490
19813,5200
19872,7462
20458,11222
20521,5768
20891,11119
20908,10657
20949,8874
21261,10708
21318,11987
21762,8387
21994,3651
22051,6165
22321,1807
22596,5946
22809,7703
22910,9881
22919,6845
23035,5136
23605,2983
24082,1236
24145,878
24306,285
24493,5146
24588,3545
24637,4369
24650,7270
24653,2703
24687,8821
24842,4742
24880,11983
25006,4425
25057,9847
25058,9793
25203,12013
25820,9405
26019,2590
26082,841
26167,6420
26293,11957
26658,6899
26873,3402
27322,4797
27398,3197
27653,4867
27802,10932
27818,11216
28265,31
28352,482
28481,12028
28834,1174
28875,9231
28946,8940
28963,11242
29055,9576
29598,3235
29630,3003
29648,449
29821,12318
29851,8171
29989,6755
30066,579
30674,2179
30681,11146
30867,9953
30874,11244
31030,4683
31061,2021
31244,11849
31350,6542
31564,6319
31687,9320
31874,2158
32325,10483
32370,5204
32377,5736
32482,1824
32574,1475
32653,5313
32830,6368
32846,2062
33131,10453
33219,8232
33244,3321
33374,11912
33452,10308
33486,538
33607,122
33630,83
33889,8799
34010,4215
34097,4675
34249,1979
34354,11460
34688,8033
35182,6985
35754,5907
35823,5674
36013,266
36344,11197
36497,6364
36584,11430
36653,6143
36685,8650
36695,10211
37735,9387
38105,5834
38195,6338
38337,6433
38452,4979
38538,2433
38598,11018
38745,8617
38799,4148
38884,9294
39104,11804
39140,11115
39271,3528
39913,11316
40406,7825
40460,8596
40537,2005
40732,8012
41026,742
41972,2504
42208,12151
42377,2748
43063,11556
43182,11061
43722,662
43774,9502
43874,783
44153,8423
44256,12256
44377,8740
44458,618
44821,6265
45018,5493
45084,10552
45527,8225
45722,8702
45758,8050
45931,4969
45983,3220
46124,1823
46556,10374
46572,10036
46655,6973
46925,4347
47515,8452
47520,5146
47642,1464
48286,1661
48348,6138
48370,9449
48486,3613
48682,5674
48724,6750
48948,11874
49152,9778
49408,185
49793,3506
49915,1256
50642,4507
50659,8015
50783,11021
50854,10635
50966,578
51248,2540
51416,5624
51609,2272
51655,7241
51742,2917
52490,1754
52684,12317
52811,9648
52859,7309
52940,4935
53022,6075
53023,9115
53064,7296
53068,8014
53121,2103
53304,1261
53439,6795
53727,7210
54022,445
54023,1666
54648,11542
54698,3178
54897,2648
54965,7082
55097,8098
55334,472
55638,7650
55879,11541
56542,4248
56790,3669
56989,292
57180,4915
57182,160
57307,1403
57338,10560
57548,10151
57707,9842
57726,8231
57835,5410
57907,10227
58188,11492
58199,5453
58252,8345
58392,4577
58655,8660
58907,8017
59033,7161
59098,10807
59310,634
59443,859
60038,9436
60165,11332
60221,1809
60234,4922
60347,11481
60456,11738
60508,3587
60733,6200
60772,7337
61029,11463
61366,94
61400,904
61419,11273
61525,7511
61848,6397
61922,969
61973,676
62024,8755
62213,2748
62537,10880
62561,334
62647,12149
62788,599
63245,2060
63310,9869
63918,6883
63958,1765
64214,5300
64440,6081
64508,5705
64846,4208
64888,6512
65136,3117
65538,10794
65773,8260
65942,11236
66043,7716
66061,6538
66073,10964
66268,12377
66325,4810
66348,3377
66450,9899
66618,8127
66691,3222
66771,10928
66996,669
67044,4745
67282,11927
67378,10826
67568,8367
67936,4012
67955,7004
68318,8312
68370,884
68412,9669
68416,7102
68606,2253
68718,6710
