36,5649
49,1871
55,2052
167,1347
188,2889
209,3627
274,3365
358,2979
373,3630
445,3859
525,10830
532,6498
561,6059
570,4622
572,6691
632,529
678,9667
705,9639
721,2154
723,371
751,1438
850,7382
892,9537
903,2199
1023,3817
1058,1981
1191,3254
1252,10504
1257,2255
1308,11645
1328,2844
1339,2696
1349,11918
1352,4473
1363,12251
1372,5821
1388,12046
1426,4200
1443,9490
1448,1454
1473,10933
1503,3309
1542,7260
1592,9841
1689,1157
1699,4540
1720,6688
1882,9503
1931,187
1946,11651
1981,5922
2054,2750
2092,505
2120,7830
2135,5261
2179,7685
2208,3275
2209,3073
2220,1952
2239,6327
2293,10126
2330,5448
2369,9459
2399,12202
2400,5590
2448,1488
2486,7684
2581,4132
2620,514
2621,8691
2632,10466
2673,8200
2725,5741
2739,8951
2753,1533
2788,6622
2798,9394
2838,9337
2863,582
2885,5903
2919,6405
2941,8840
2944,4499
2958,649
2996,4042
3058,10931
3132,4539
3135,698
3199,3905
3214,7213
3222,1877
3251,10143
3319,6764
3329,4970
3349,12284
3354,11065
3426,703
3470,6187
3504,3529
3519,5548
3568,9898
3584,5156
3591,8608
3595,10269
3618,3590
3648,296
3664,7636
3685,5378
3714,5305
3724,8592
3754,123
3759,1944
3760,8802
3762,8012
3804,4169
3835,3458
3862,10364
4082,2467
4093,5115
4115,620
4134,7916
4208,820
4236,3604
4252,5609
4261,4448
4316,2621
4334,11089
4336,1230
4372,5805
4374,4241
4391,11605
4396,6814
4459,3040
4473,3678
4581,8407
4592,9152
4598,9573
4612,1007
4646,4706
4676,1806
4718,6255
4751,6085
4779,1066
4788,6890
4856,7489
4862,1436
4873,9570
4875,8674
4884,10578
4950,12223
4954,8885
5000,9267
5012,6437
5022,12050
5062,9707
5065,7070
5076,11022
5079,3103
5086,8864
5145,2258
5202,10570
5313,194
5326,4134
5385,2093
5429,7736
5565,11705
5587,7457
5628,990
5641,857
5708,11958
5756,4924
5768,11583
5808,624
5827,10558
5864,10357
5883,6049
5917,741
6022,1233
6119,4591
6155,4104
6166,10207
6196,1240
6229,834
6266,1379
6304,2641
6335,11719
6343,7370
6440,52
6453,2821
6571,4235
6679,8653
6705,11518
6725,9940
6757,8562
6787,4240
6906,9564
7037,8934
7060,8866
7127,7830
7144,10817
7202,4297
7218,5380
7241,6177
7247,9343
7278,10292
7334,6774
7370,12354
7452,6214
7515,314
7525,3476
7583,8226
7610,5296
7640,8645
7713,9071
7733,2693
7743,7870
7775,12066
7785,5386
7787,6
7797,802
7836,10404
7876,11084
7879,3169
7926,5293
8003,5595
8128,11862
8130,1558
8230,10351
8236,7899
8282,9764
8417,6121
8435,4645
8524,12082
8544,6208
8553,993
8581,9080
8594,8028
8598,2099
8609,10860
8612,986
8648,6169
8710,9554
8713,5788
8739,2482
8752,1225
8838,7853
8950,4971
8959,8639
8978,97
8983,10360
9010,8582
9019,10523
9059,1658
9064,12287
9100,9384
9104,11801
9124,5421
9247,7861
9253,12141
9274,4668
9275,11634
9326,12191
9451,4276
9454,1917
9478,3899
9503,4455
9552,5804
9663,11293
9671,3936
9700,2547
9747,10062
9750,4240
9758,8545
9766,10438
9786,520
9801,1081
9810,5431
9822,11052
9913,4402
9926,1902
9933,1490
9941,1999
9960,7480
10044,2333
10108,1640
10187,11819
10273,8712
10360,9310
10417,4550
10431,3672
10439,9478
10507,7577
10512,4206
10514,523
10554,2781
10618,2569
10648,10138
10702,2488
10875,936
10882,690
10922,7090
10925,8042
10941,10096
10952,1024
10957,11087
11028,6224
11060,3015
11128,7005
11155,9601
11262,7112
11293,936
11367,370
11398,5461
11400,4567
11406,8501
11408,9442
11424,12296
11467,3161
11476,5754
11498,505
11515,8953
11597,8281
11605,4725
11632,7057
11634,6205
11674,7222
11676,10096
11720,2784
11760,8931
11797,7339
11807,9416
11833,5461
11886,2147
11906,3648
11911,949
11922,6015
11965,643
12068,6109
12088,11888
12119,1013
12182,7418
12187,9694
12369,6069
12370,210
12393,10659
12420,449
12509,10343
12560,4666
12575,6386
12577,11931
12584,3955
12588,11903
12601,4020
12644,7242
12670,646
12689,6212
12754,9002
12821,9352
12890,7592
12892,7793
12906,6224
12961,8603
12971,6350
12995,2297
13007,2330
13008,1100
13045,10721
13060,5663
13135,4618
13153,11760
13154,11764
13167,1168
13215,7465
13222,12402
13309,5666
13337,6162
13363,6616
13417,10232
13422,6226
13533,8198
13544,12434
13635,2404
13636,1527
13670,3760
13682,34
13692,6091
13711,2523
13881,5646
13889,6179
13900,5192
14056,3681
14140,8541
14145,11219
14151,1705
14153,10263
14154,2389
14207,1644
14253,5317
14306,1999
14320,11992
14382,6476
14390,6350
14396,11541
14434,11502
14443,10109
14481,12121
14511,7228
14518,12350
14670,8935
14677,4045
14688,1209
14695,5120
14711,12133
14766,5948
14783,7289
14923,7376
14929,1297
14954,5932
15000,3884
15210,9178
15328,10965
15374,742
15399,2531
15443,2284
15465,1290
15526,4101
15557,9285
15574,12091
15642,4356
15730,4691
15743,326
15769,1657
15809,5361
15839,9996
15878,2530
15882,1931
15896,11103
15932,12338
15964,8712
15976,767
15983,434
16011,9945
16022,6137
16028,3763
16057,8597
16092,5726
16134,1403
16154,10322
16199,3094
16263,11481
16279,10609
16366,3547
16367,633
16400,1413
16453,12278
16469,10274
16527,10432
16560,8849
16569,10230
16644,9245
16662,12341
16689,6156
16714,3494
16724,8919
16775,7255
16798,12333
16801,6262
16832,11907
16877,5929
16893,6328
17075,6360
17085,7844
17126,229
17221,2366
17226,4456
17289,2334
17302,12010
17312,11723
17315,11804
17340,6248
17358,6868
17378,5396
17381,6727
17413,2299
17441,3633
17472,2046
17528,9019
17549,1782
17604,4174
17652,5325
17680,10401
17683,9220
17785,7944
17803,8781
17809,4022
17886,5270
17890,4160
17897,5823
17941,4596
18003,3455
18073,2196
18077,1569
18083,7549
18177,10773
18257,436
18309,7977
18423,7808
18433,1647
18449,5488
18485,11936
18551,2201
18643,5130
18688,4464
18701,3677
18785,10273
18844,4473
18865,997
18966,7279
18972,11538
18996,3031
19013,6529
19024,9867
19043,7944
19124,6361
19135,4991
19178,5749
19183,9241
19189,6312
19225,6614
19233,5824
19286,8682
19324,8135
19372,4930
19420,5155
19429,3185
19504,3022
19537,3503
19584,7844
19601,6475
19736,10588
19815,1240
19841,9712
19858,7690
19869,9548
19877,6906
19896,539
19930,5007
20068,2486
20093,4001
20102,3384
20113,7631
20153,6480
20169,9915
20201,1626
20205,1882
20247,11942
20273,8643
20315,6099
20320,2087
20327,9380
20329,2232
20363,7667
20404,956
20417,5268
20448,2030
20535,6959
20566,11823
20573,8164
20585,2058
20594,3586
20626,9802
20650,11264
20668,8550
20686,7935
20687,4842
20727,11148
20817,12209
20849,1987
20865,4146
20932,4850
20970,7371
21006,2434
21008,10485
21039,7172
21128,8499
21164,5404
21297,2859
21299,6178
21356,2369
21381,7976
21475,1811
21495,8859
21523,8988
21552,1181
21658,4337
21697,5821
21698,10678
21739,2854
21744,1773
21773,5152
21783,2765
21790,11384
21820,10778
21827,8758
21880,11751
21881,5420
21883,1040
21894,5629
21918,9785
21934,5447
21935,3464
22003,10580
22040,455
22043,1657
22151,2435
22158,11987
22218,1658
22260,321
22298,9072
22330,6526
22340,4346
22393,6037
22416,10344
22468,9507
22513,1000
22522,2754
22541,7435
22543,7209
22546,982
22557,8752
22617,10326
22626,6458
22639,9487
22707,5602
22764,11195
22785,11000
22799,2071
22812,12431
22887,7016
22891,1816
22940,9285
23020,5065
23028,8753
23032,8478
23040,4432
23094,9514
23137,6407
23144,198
23232,4677
23249,3105
23261,9229
23310,3967
23443,2027
23501,11356
23504,713
23611,8632
23612,2307
23617,5180
23627,6157
23707,9279
23721,22
23751,2292
23770,11895
23780,9345
23840,9222
23874,685
23877,4206
23886,5243
23941,3289
24021,9507
24025,10593
24059,5636
24078,6307
24103,12067
24105,11857
24109,12207
24143,446
24177,2376
24225,1628
24324,5849
24382,11337
24398,9779
24437,1117
24449,6910
24456,8404
24483,9817
24519,9791
24532,7971
24545,12424
24559,9872
24592,9700
24673,1605
24730,6603
24786,8506
24802,8921
24843,8295
24849,4263
24946,3404
24952,12192
25001,5112
25046,8013
25052,1045
25080,7316
25171,6729
25239,9790
25265,12268
25275,717
25317,2796
25334,5763
25335,1126
25357,1436
25459,8729
25511,7226
25524,12226
25613,12069
25617,7842
25721,6992
25831,2475
25875,7391
25878,9084
25879,5118
25957,11268
26027,11861
26030,1807
26035,10858
26117,6388
26248,12311
26267,4435
26311,3257
26332,11055
26358,3117
26507,8865
26526,11097
26534,10857
26578,3081
26590,6553
26698,6461
26784,3384
26799,3909
26850,10366
26896,6285
26929,11332
26937,1985
27028,9366
27034,12283
27041,7582
27062,4685
27069,9820
27083,10253
27145,11782
27147,943
27214,10841
27236,4116
27243,435
27245,2157
27385,4759
27395,8306
27437,2484
27449,9973
27544,10926
27601,5441
27612,1380
27629,4068
27649,11350
27698,2243
27709,274
27798,3128
27851,6859
27858,142
27883,4579
27927,1116
27965,5167
27969,8221
28048,3593
28089,11462
28119,10801
28185,1058
28233,1400
28243,6986
28377,12149
28451,687
28493,8360
28516,4201
28525,6909
28565,3337
28615,3331
28642,11851
28691,10462
28693,8746
28788,320
28792,1971
28879,3907
28965,7038
28981,11524
28999,8147
29012,9732
29073,6126
29087,1022
29182,10162
29197,3632
29235,6106
29251,12348
29262,11049
29278,8784
29284,9883
29338,4579
29358,2063
29372,11698
29389,4831
29411,2806
29462,10201
29467,8748
29541,551
29597,2030
29607,7642
29610,9505
29635,11173
29704,3455
29716,484
29720,7282
29722,2196
29731,3204
29738,9406
29747,7670
29749,4399
29773,6351
29868,1164
29938,9405
29965,2220
30031,6146
30053,11907
30056,4481
30071,11310
30219,3526
30293,4054
30296,4234
30306,12264
30315,7758
30397,3977
30458,12386
30513,7774
30544,10699
30618,4918
30670,8505
30738,6912
30747,5601
30775,11099
30783,1118
30796,1252
30798,6742
30821,3788
30828,9893
30830,7111
30870,5104
30936,11335
30985,8957
30994,602
31009,401
31046,3577
31068,4159
31073,1477
31138,5364
31156,10792
31284,11982
31302,1657
31312,7664
31325,9991
31387,11862
31449,2712
31499,8781
31538,11592
31587,580
31647,1634
31660,7319
31704,6067
31706,2278
31720,8590
31747,5917
31805,3016
31834,10565
31839,10307
31867,4943
31917,12052
31947,5668
31962,891
31967,5926
32018,12271
32023,4808
32040,5708
32045,3584
32080,1637
32134,10587
32144,2741
32193,2999
32196,3844
32197,948
32239,7799
32295,3397
32316,272
32345,4308
32351,8567
32366,8459
32372,1442
32378,7020
32475,4960
32504,8217
32522,11749
32606,7714
32658,3974
32660,11593
32668,10188
32687,7530
32692,8475
32760,3381
32782,1341
32789,8328
32794,11793
32807,11816
32950,7102
32963,3746
32966,12023
32973,4729
33006,7707
33016,345
33045,8404
33065,655
33067,9244
33109,5196
33146,8919
33152,11326
33236,1861
33242,4332
33373,8617
33387,911
33442,7151
33451,1014
33459,3224
33481,21
33531,8274
33537,10518
33649,10058
33672,4167
33687,1762
33735,154
33786,9517
33789,10098
33832,11613
33837,6536
33848,10834
33850,5173
33884,6199
33918,11317
33966,5873
33986,8619
34004,5654
34016,9184
34019,7392
34030,5249
34057,229
34081,5191
34101,693
34131,2002
34197,4651
34218,9384
34251,3006
34324,5615
34348,258
34349,2342
34382,10836
34413,12146
34435,3192
34452,8512
34539,1926
34582,6060
34587,1774
34602,833
34697,7448
34734,5316
34828,6462
34839,6725
34858,1202
34885,1489
34888,9414
34932,10983
34988,8235
35009,7880
35032,7644
35064,10826
35075,802
35080,9949
35085,12365
35173,4910
35199,11930
35225,8007
35240,9748
35315,11025
35359,4055
35382,7119
35489,5071
35505,6421
35512,773
35527,10533
35549,248
35601,3051
35680,8991
35748,8127
35814,4336
35837,40
35875,8038
35917,2350
35929,1118
35931,11133
35970,7889
35980,5009
35984,3679
35988,5790
36038,4646
36043,6019
36056,6388
36104,3920
36112,4320
36210,61
36245,2402
36266,7328
36282,8693
36302,10548
36314,6470
36334,9721
36346,4659
36365,8879
36429,2355
36536,3394
36608,1691
36619,1618
36651,1526
36662,4213
36718,12206
36722,11199
36746,10109
36785,2939
36802,850
36857,11694
36865,10676
36907,8869
36947,10787
37011,7356
37022,5324
37049,8655
37077,11097
37090,9612
37153,3721
37160,1387
37173,8931
37231,4470
37236,10876
37265,5800
37388,7437
37454,5715
37484,2211
37500,11998
37520,437
37558,95
37645,1380
37663,3891
37709,5879
37717,5452
37726,12128
37739,3752
37865,7078
37873,7151
37945,9197
