17648,2013-11-11T00:00:00.000+05:30,12307,CLOSED
17649,2013-11-11T00:00:00.000+05:30,9263,CLOSED
17650,2013-11-11T00:00:00.000+05:30,12326,CLOSED
17659,2013-11-11T00:00:00.000+05:30,10685,CLOSED
17661,2013-11-11T00:00:00.000+05:30,4499,CLOSED
17669,2013-11-11T00:00:00.000+05:30,10665,CLOSED
17675,2013-11-11T00:00:00.000+05:30,6818,CLOSED
17709,2013-11-12T00:00:00.000+05:30,6664,CLOSED
17720,2013-11-12T00:00:00.000+05:30,7204,CLOSED
17721,2013-11-12T00:00:00.000+05:30,8369,CLOSED
17747,2013-11-12T00:00:00.000+05:30,731,CLOSED
17754,2013-11-12T00:00:00.000+05:30,8637,CLOSED
17757,2013-11-12T00:00:00.000+05:30,11652,CLOSED
17758,2013-11-12T00:00:00.000+05:30,7423,CLOSED
17773,2013-11-12T00:00:00.000+05:30,10047,CLOSED
17776,2013-11-12T00:00:00.000+05:30,10907,CLOSED
17793,2013-11-12T00:00:00.000+05:30,6730,CLOSED
17801,2013-11-12T00:00:00.000+05:30,11068,CLOSED
17811,2013-11-12T00:00:00.000+05:30,3321,CLOSED
17815,2013-11-12T00:00:00.000+05:30,8289,CLOSED
17825,2013-11-12T00:00:00.000+05:30,10265,CLOSED
17828,2013-11-12T00:00:00.000+05:30,8978,CLOSED
17843,2013-11-12T00:00:00.000+05:30,5003,CLOSED
17853,2013-11-12T00:00:00.000+05:30,710,CLOSED
17873,2013-11-13T00:00:00.000+05:30,4551,CLOSED
17879,2013-11-13T00:00:00.000+05:30,7110,CLOSED
17883,2013-11-13T00:00:00.000+05:30,8658,CLOSED
17891,2013-11-13T00:00:00.000+05:30,4482,CLOSED
17900,2013-11-13T00:00:00.000+05:30,1244,CLOSED
17908,2013-11-13T00:00:00.000+05:30,1903,CLOSED
17931,2013-11-13T00:00:00.000+05:30,3639,CLOSED
17934,2013-11-13T00:00:00.000+05:30,12034,CLOSED
17944,2013-11-13T00:00:00.000+05:30,10193,CLOSED
17947,2013-11-13T00:00:00.000+05:30,7267,CLOSED
17955,2013-11-13T00:00:00.000+05:30,2015,CLOSED
17956,2013-11-13T00:00:00.000+05:30,3635,CLOSED
17960,2013-11-13T00:00:00.000+05:30,7249,CLOSED
17961,2013-11-13T00:00:00.000+05:30,3910,CLOSED
17965,2013-11-13T00:00:00.000+05:30,4370,CLOSED
17966,2013-11-13T00:00:00.000+05:30,5020,CLOSED
17990,2013-11-13T00:00:00.000+05:30,6698,CLOSED
17991,2013-11-13T00:00:00.000+05:30,241,CLOSED
17995,2013-11-13T00:00:00.000+05:30,5970,CLOSED
18000,2013-11-13T00:00:00.000+05:30,7114,CLOSED
18026,2013-11-13T00:00:00.000+05:30,6521,CLOSED
18029,2013-11-13T00:00:00.000+05:30,5126,CLOSED
18040,2013-11-13T00:00:00.000+05:30,858,CLOSED
18042,2013-11-13T00:00:00.000+05:30,2957,CLOSED
